Customer ID,Total_Revenue,Total_Orders,Total_Items,First_Purchase,Last_Purchase,Avg_Order_Value
16894.0,1306.96,3,503,2010-06-22 14:21:00,2010-07-25 15:43:00,435.65333333333336
16895.0,1102.9,5,421,2010-02-12 11:07:00,2011-10-06 12:15:00,220.58
16896.0,103.95,1,18,2010-06-02 15:40:00,2010-06-02 15:40:00,103.95
16897.0,289.78,2,73,2011-01-30 11:52:00,2011-02-13 15:02:00,144.89
16898.0,885.21,5,695,2010-05-12 12:18:00,2011-11-13 15:44:00,177.042
16899.0,1695.77,8,811,2010-11-07 15:00:00,2011-12-02 12:03:00,211.97125
16900.0,887.11,3,833,2011-10-07 13:17:00,2011-11-23 10:32:00,295.7033333333333
16901.0,204.26,1,42,2009-12-10 16:30:00,2009-12-10 16:30:00,204.26
16902.0,1706.88,1,629,2011-08-15 14:17:00,2011-08-15 14:17:00,1706.88
16903.0,1041.75,3,717,2010-10-20 14:42:00,2011-11-10 15:32:00,347.25
16904.0,4675.36,21,2607,2010-10-24 16:03:00,2011-12-05 13:10:00,222.63619047619045
16905.0,4706.77,17,1913,2009-12-10 20:04:00,2011-12-04 14:01:00,276.86882352941177
16906.0,1410.92,7,590,2010-05-13 13:23:00,2011-09-19 11:49:00,201.56
16907.0,1470.89,9,451,2010-07-01 17:30:00,2011-11-10 18:04:00,163.43222222222224
16908.0,252.59,1,61,2009-12-17 13:35:00,2009-12-17 13:35:00,252.59
16909.0,379.14,1,436,2011-09-28 16:45:00,2011-09-28 16:45:00,379.14
16910.0,1508.96,8,884,2011-09-09 14:14:00,2011-12-05 12:51:00,188.62
16911.0,255.25,2,161,2010-02-16 16:12:00,2010-03-14 12:18:00,127.625
16912.0,4460.51,15,1689,2009-12-09 12:32:00,2011-11-11 12:18:00,297.36733333333336
16913.0,423.91,3,229,2010-02-26 12:06:00,2011-02-22 12:56:00,141.30333333333334
16914.0,183.76,1,112,2011-11-03 15:27:00,2011-11-03 15:27:00,183.76
16915.0,1543.18,11,190,2010-05-19 13:32:00,2011-11-30 16:39:00,140.2890909090909
16916.0,902.02,4,649,2010-10-20 12:56:00,2011-11-16 12:08:00,225.505
16917.0,1851.88,2,792,2010-03-17 15:24:00,2011-03-08 11:55:00,925.94
16918.0,3206.54,16,2066,2009-12-03 12:27:00,2011-10-21 12:50:00,200.40875
16919.0,4909.66,24,2333,2010-08-19 15:28:00,2011-07-06 13:35:00,204.56916666666666
16920.0,355.45,1,81,2010-10-24 14:07:00,2010-10-24 14:07:00,355.45
16921.0,409.21,3,275,2010-04-18 15:34:00,2011-10-09 16:22:00,136.40333333333334
16922.0,611.08,1,281,2010-05-16 11:24:00,2010-05-16 11:24:00,611.08
16923.0,13157.130000000001,32,6190,2010-01-31 11:14:00,2011-11-27 13:00:00,411.16031250000003
16924.0,829.89,3,467,2011-09-16 12:54:00,2011-11-18 12:53:00,276.63
16925.0,125.65,1,123,2010-06-17 15:03:00,2010-06-17 15:03:00,125.65
16926.0,1169.6100000000001,5,197,2010-07-01 12:57:00,2010-12-03 13:42:00,233.92200000000003
16927.0,543.05,3,993,2010-12-13 11:57:00,2011-08-16 11:10:00,181.01666666666665
16928.0,3897.5299999999997,29,2587,2010-02-03 12:30:00,2011-09-20 15:10:00,134.39758620689653
16929.0,1295.39,7,929,2011-07-07 12:39:00,2011-12-06 08:37:00,185.0557142857143
16930.0,378.89,3,339,2011-10-02 14:25:00,2011-11-13 16:13:00,126.29666666666667
16931.0,5032.22,23,3357,2010-11-07 13:24:00,2011-12-04 13:15:00,218.79217391304348
16932.0,412.55,3,217,2010-05-17 14:15:00,2011-10-17 14:12:00,137.51666666666668
16933.0,3099.3,9,1533,2009-12-09 15:03:00,2011-12-08 12:54:00,344.3666666666667
16934.0,2083.14,6,936,2010-03-28 12:43:00,2011-10-16 12:40:00,347.19
16935.0,530.86,3,273,2010-10-14 13:09:00,2010-11-23 09:16:00,176.95333333333335
16936.0,548.29,2,339,2010-11-19 11:54:00,2011-11-14 11:04:00,274.145
16937.0,196.25,1,123,2010-07-28 17:56:00,2010-07-28 17:56:00,196.25
16938.0,6995.360000000001,9,5041,2010-02-17 14:47:00,2011-12-01 10:20:00,777.2622222222222
16939.0,433.84999999999997,3,229,2010-02-28 13:33:00,2010-08-08 12:24:00,144.61666666666665
16940.0,6427.66,8,4503,2009-12-08 13:08:00,2011-10-18 13:15:00,803.4575
16941.0,33.0,1,12,2010-04-07 11:13:00,2010-04-07 11:13:00,33.0
16942.0,1904.99,9,805,2011-04-26 11:59:00,2011-11-27 12:40:00,211.66555555555556
16943.0,1299.49,5,147,2010-03-25 13:34:00,2011-05-12 11:57:00,259.898
16944.0,101.36,1,27,2010-04-09 11:03:00,2010-04-09 11:03:00,101.36
16945.0,8548.16,33,5889,2009-12-09 11:33:00,2011-11-18 11:39:00,259.0351515151515
16946.0,1222.04,5,509,2010-03-02 10:49:00,2010-11-21 14:06:00,244.408
16947.0,955.21,5,655,2010-03-03 10:54:00,2011-04-18 09:38:00,191.042
16948.0,868.77,7,2091,2010-02-21 13:48:00,2011-07-24 12:46:00,124.11
16949.0,1286.27,6,791,2011-01-27 12:11:00,2011-12-06 11:07:00,214.37833333333333
16950.0,3541.77,10,2432,2010-01-24 11:26:00,2011-10-14 09:06:00,354.177
16951.0,1277.75,3,1318,2011-02-08 14:58:00,2011-07-28 12:05:00,425.9166666666667
16952.0,795.83,5,343,2009-12-11 13:52:00,2011-08-22 13:03:00,159.166
16953.0,20.8,1,10,2011-11-09 15:54:00,2011-11-09 15:54:00,20.8
16954.0,6081.88,20,4086,2010-01-18 14:49:00,2011-12-09 09:46:00,304.094
16955.0,1120.31,6,723,2010-01-31 11:38:00,2011-06-08 10:36:00,186.71833333333333
16956.0,308.74,1,114,2011-11-22 08:56:00,2011-11-22 08:56:00,308.74
16957.0,416.64,2,172,2011-03-03 09:25:00,2011-04-14 13:56:00,208.32
16958.0,778.49,1,514,2010-09-30 14:25:00,2010-09-30 14:25:00,778.49
16959.0,117.35000000000001,1,49,2011-09-13 15:03:00,2011-09-13 15:03:00,117.35000000000001
16960.0,1990.88,8,1492,2010-03-02 13:36:00,2011-11-01 11:35:00,248.86
16961.0,794.56,3,482,2010-06-25 14:36:00,2011-08-15 13:46:00,264.8533333333333
16962.0,251.04,1,158,2010-10-26 11:36:00,2010-10-26 11:36:00,251.04
16963.0,110.55000000000001,1,35,2011-06-05 13:48:00,2011-06-05 13:48:00,110.55000000000001
16964.0,207.85,2,49,2009-12-06 12:51:00,2009-12-06 12:53:00,103.925
16965.0,201.19,1,291,2011-04-27 12:08:00,2011-04-27 12:08:00,201.19
16966.0,2154.97,7,1981,2011-04-13 14:17:00,2011-12-01 13:40:00,307.8528571428571
16967.0,319.02,1,333,2011-06-03 14:24:00,2011-06-03 14:24:00,319.02
16968.0,439.43,2,326,2011-08-24 10:51:00,2011-12-05 15:02:00,219.715
16969.0,650.41,3,816,2011-06-01 12:10:00,2011-10-31 13:12:00,216.8033333333333
16970.0,71.4,1,12,2010-03-23 13:50:00,2010-03-23 13:50:00,71.4
16971.0,357.21,1,72,2011-11-01 15:06:00,2011-11-01 15:06:00,357.21
16972.0,749.0,2,183,2010-09-09 11:20:00,2010-11-22 10:59:00,374.5
16973.0,127.0,1,60,2010-11-18 13:56:00,2010-11-18 13:56:00,127.0
16974.0,365.5,2,70,2010-05-24 10:43:00,2010-07-05 10:18:00,182.75
16975.0,926.12,3,586,2010-07-22 11:38:00,2010-10-12 17:53:00,308.70666666666665
16976.0,251.51999999999998,1,88,2011-03-17 16:33:00,2011-03-17 16:33:00,251.51999999999998
16977.0,496.0,4,142,2010-03-18 11:06:00,2010-11-09 13:17:00,124.0
16978.0,768.88,3,285,2010-02-11 16:27:00,2011-09-23 12:50:00,256.29333333333335
16979.0,2859.74,9,1451,2010-09-15 14:30:00,2011-12-06 12:21:00,317.74888888888887
16980.0,1422.83,3,990,2010-10-07 14:05:00,2011-03-29 16:36:00,474.27666666666664
16982.0,384.06,1,182,2011-10-10 12:28:00,2011-10-10 12:28:00,384.06
16983.0,3490.53,11,2315,2010-09-19 12:38:00,2011-11-27 12:10:00,317.3209090909091
16984.0,10350.53,9,5127,2010-03-07 15:34:00,2011-09-12 13:43:00,1150.058888888889
16985.0,10923.16,23,3103,2009-12-10 13:34:00,2011-11-22 13:33:00,474.92
16986.0,4888.75,11,2539,2010-02-04 14:46:00,2011-11-10 11:55:00,444.4318181818182
16987.0,2521.4,11,671,2009-12-02 14:34:00,2011-12-06 17:26:00,229.21818181818182
16988.0,382.67,2,158,2010-11-25 09:22:00,2011-12-04 16:02:00,191.335
16989.0,1133.25,6,1233,2011-07-12 09:11:00,2011-12-02 16:39:00,188.875
16990.0,344.0,2,200,2010-10-13 11:42:00,2011-05-05 08:30:00,172.0
16991.0,1041.21,1,793,2010-10-14 14:08:00,2010-10-14 14:08:00,1041.21
16992.0,5476.5,13,2061,2010-02-11 12:36:00,2011-11-29 11:50:00,421.2692307692308
16993.0,1950.95,2,285,2010-05-12 13:55:00,2010-09-02 12:16:00,975.475
16996.0,2123.61,9,919,2010-10-18 12:24:00,2011-11-09 16:43:00,235.95666666666668
16997.0,702.0,3,360,2011-01-18 11:51:00,2011-02-24 17:28:00,234.0
16998.0,402.0,5,104,2010-09-21 14:39:00,2011-07-13 09:44:00,80.4
16999.0,484.82,2,294,2011-09-26 15:43:00,2011-11-16 13:53:00,242.41
17000.0,406.3,2,305,2010-10-27 14:16:00,2010-11-08 13:35:00,203.15
17001.0,6640.8,19,3782,2010-03-25 12:41:00,2011-12-09 09:38:00,349.5157894736842
17002.0,2571.55,7,1265,2010-03-08 15:46:00,2011-09-15 12:40:00,367.36428571428576
17003.0,828.21,4,494,2010-05-10 11:20:00,2010-11-02 13:15:00,207.0525
17004.0,2324.36,4,1233,2010-10-11 15:43:00,2011-10-24 14:25:00,581.09
17005.0,622.36,2,691,2010-04-30 10:55:00,2010-08-26 10:57:00,311.18
17006.0,1635.27,8,572,2010-03-05 13:33:00,2011-12-05 12:09:00,204.40875
17007.0,1120.1000000000001,7,717,2010-09-28 13:51:00,2011-10-20 10:47:00,160.01428571428573
17008.0,81.36,1,24,2010-10-06 15:19:00,2010-10-06 15:19:00,81.36
17009.0,242.06,1,336,2010-06-06 16:01:00,2010-06-06 16:01:00,242.06
17010.0,195.36,1,118,2011-11-21 14:49:00,2011-11-21 14:49:00,195.36
17011.0,671.7,3,792,2010-02-26 09:47:00,2011-11-09 13:30:00,223.9
17012.0,360.61,1,251,2009-12-14 17:34:00,2009-12-14 17:34:00,360.61
17014.0,583.4300000000001,3,243,2011-10-04 11:36:00,2011-12-01 14:09:00,194.4766666666667
17015.0,1838.61,3,1978,2011-06-07 13:19:00,2011-11-11 10:45:00,612.87
17016.0,552.4,1,309,2010-05-12 12:32:00,2010-05-12 12:32:00,552.4
17017.0,12576.99,29,9397,2009-12-03 13:22:00,2011-12-07 09:32:00,433.68931034482756
17018.0,2287.7,6,456,2009-12-05 10:27:00,2011-10-30 11:42:00,381.2833333333333
17019.0,3602.29,11,2396,2009-12-02 11:52:00,2011-11-28 13:06:00,327.4809090909091
17020.0,935.62,2,860,2010-03-03 12:27:00,2010-06-15 13:06:00,467.81
17021.0,1182.22,6,992,2010-04-29 20:05:00,2010-09-23 20:01:00,197.03666666666666
17022.0,260.0,2,180,2010-10-03 10:27:00,2011-11-08 17:09:00,130.0
17023.0,800.1800000000001,3,530,2010-01-11 15:09:00,2010-10-18 15:37:00,266.7266666666667
17024.0,95.85,3,69,2011-07-05 09:31:00,2011-10-25 13:47:00,31.95
17025.0,1349.67,5,885,2010-03-08 13:37:00,2011-10-10 09:06:00,269.934
17026.0,175.83,3,107,2010-10-18 15:22:00,2011-06-07 14:28:00,58.61000000000001
17027.0,1310.63,9,645,2009-12-10 12:10:00,2011-09-22 12:24:00,145.62555555555556
17028.0,1593.83,3,856,2009-12-18 14:28:00,2010-05-07 15:33:00,531.2766666666666
17029.0,2137.3,7,1265,2010-02-14 10:19:00,2011-08-21 11:06:00,305.3285714285715
17030.0,146.87,1,146,2011-10-07 08:49:00,2011-10-07 08:49:00,146.87
17031.0,2773.85,6,1595,2010-05-07 14:52:00,2011-11-28 10:23:00,462.30833333333334
17032.0,2984.32,8,1667,2009-12-10 15:36:00,2010-06-10 12:16:00,373.04
17033.0,1332.79,4,871,2010-11-07 12:55:00,2011-09-14 14:34:00,333.1975
17034.0,1276.42,5,694,2010-07-14 12:55:00,2011-11-23 15:14:00,255.28400000000002
17035.0,613.59,4,327,2009-12-03 10:37:00,2011-04-08 11:23:00,153.3975
17036.0,176.9,1,76,2010-11-21 14:26:00,2010-11-21 14:26:00,176.9
17037.0,1267.32,1,656,2011-09-13 12:49:00,2011-09-13 12:49:00,1267.32
17038.0,743.17,2,535,2010-10-20 16:04:00,2011-11-09 13:50:00,371.585
17039.0,1954.99,1,689,2010-04-14 12:56:00,2010-04-14 12:56:00,1954.99
17040.0,463.25,2,189,2010-06-07 15:08:00,2011-07-25 10:19:00,231.625
17041.0,1655.2,6,1303,2010-04-18 14:25:00,2011-11-13 11:21:00,275.8666666666667
17042.0,1036.58,5,990,2011-04-06 14:53:00,2011-12-07 12:26:00,207.31599999999997
17043.0,2593.65,8,1616,2009-12-09 15:20:00,2011-11-07 15:33:00,324.20625
17044.0,11962.300000000001,12,5722,2009-12-07 12:25:00,2011-11-14 14:28:00,996.8583333333335
17045.0,827.6800000000001,5,294,2010-10-06 14:52:00,2011-08-18 17:09:00,165.536
17046.0,1906.07,5,1636,2010-03-29 13:46:00,2011-07-05 14:24:00,381.214
17047.0,2289.23,6,1184,2009-12-08 08:48:00,2011-09-15 13:27:00,381.53833333333336
17048.0,2071.68,7,1068,2010-01-18 13:55:00,2011-08-14 11:49:00,295.9542857142857
17049.0,9942.53,19,4273,2010-03-04 10:23:00,2011-12-07 10:48:00,523.291052631579
17050.0,4648.59,11,2432,2010-01-26 14:54:00,2011-09-04 13:48:00,422.59909090909093
17051.0,706.49,4,507,2010-03-21 14:55:00,2011-05-29 14:13:00,176.6225
17052.0,399.09,1,251,2011-11-11 14:50:00,2011-11-11 14:50:00,399.09
17053.0,498.48,1,122,2011-08-01 10:23:00,2011-08-01 10:23:00,498.48
17054.0,1356.33,5,804,2011-04-08 13:14:00,2011-11-11 12:56:00,271.26599999999996
17055.0,232.85000000000002,1,83,2010-09-20 12:21:00,2010-09-20 12:21:00,232.85000000000002
17056.0,128.60000000000002,1,26,2009-12-01 12:55:00,2009-12-01 12:55:00,128.60000000000002
17057.0,294.74,1,129,2010-04-22 19:21:00,2010-04-22 19:21:00,294.74
17058.0,1179.89,3,592,2011-04-14 09:18:00,2011-09-19 10:13:00,393.2966666666667
17059.0,4864.57,9,3107,2010-01-26 14:43:00,2011-11-10 12:27:00,540.5077777777777
17060.0,234.24,1,216,2011-03-18 13:27:00,2011-03-18 13:27:00,234.24
17061.0,5232.2300000000005,11,1526,2011-04-21 13:29:00,2011-09-27 11:24:00,475.65727272727275
17062.0,889.75,6,644,2010-09-26 11:57:00,2011-01-30 11:01:00,148.29166666666666
17063.0,3638.53,13,1899,2009-12-01 12:36:00,2011-11-18 16:19:00,279.8869230769231
17064.0,855.45,3,316,2011-01-16 16:10:00,2011-10-12 10:18:00,285.15000000000003
17065.0,194.7,2,82,2010-03-12 11:40:00,2010-03-12 11:41:00,97.35
17066.0,228.34,1,93,2009-12-13 13:24:00,2009-12-13 13:24:00,228.34
17067.0,454.54,3,322,2009-12-08 12:03:00,2009-12-15 08:39:00,151.51333333333335
17068.0,8987.68,47,4351,2010-03-28 14:26:00,2011-11-27 13:14:00,191.2272340425532
17069.0,5517.2300000000005,14,3230,2009-12-03 12:27:00,2011-11-11 17:13:00,394.08785714285716
17070.0,437.42,2,232,2010-10-25 15:57:00,2011-08-17 17:01:00,218.71
17071.0,3793.71,13,1934,2010-01-24 13:05:00,2011-11-11 16:31:00,291.82384615384615
17072.0,273.35,1,212,2010-03-24 16:33:00,2010-03-24 16:33:00,273.35
17073.0,1446.09,4,759,2011-08-22 14:37:00,2011-11-22 11:47:00,361.5225
17074.0,203.05,1,19,2010-05-26 12:04:00,2010-05-26 12:04:00,203.05
17075.0,2236.63,10,785,2009-12-14 11:24:00,2011-11-22 11:58:00,223.663
17076.0,1242.75,6,514,2009-12-04 12:12:00,2011-11-03 17:53:00,207.125
17077.0,306.0,1,36,2010-05-10 16:36:00,2010-05-10 16:36:00,306.0
17078.0,378.2,2,788,2011-11-03 18:49:00,2011-11-03 19:17:00,189.1
17079.0,118.80000000000001,1,24,2011-09-22 15:34:00,2011-09-22 15:34:00,118.80000000000001
17080.0,957.53,7,569,2010-07-01 16:03:00,2011-11-17 12:59:00,136.79
17081.0,949.39,6,381,2010-02-22 13:19:00,2011-11-14 12:56:00,158.23166666666665
17082.0,4732.03,6,2526,2009-12-15 11:25:00,2011-11-06 15:17:00,788.6716666666666
17083.0,4049.79,9,1955,2010-02-09 11:46:00,2011-08-22 15:43:00,449.9766666666667
17084.0,5001.21,3,3178,2010-11-08 14:20:00,2011-11-04 14:54:00,1667.07
17085.0,7847.67,28,3583,2009-12-06 12:16:00,2011-08-08 14:15:00,280.2739285714286
17086.0,2050.08,6,1859,2011-10-07 11:22:00,2011-12-02 13:54:00,341.68
17087.0,221.53,1,113,2009-12-02 10:41:00,2009-12-02 10:41:00,221.53
17088.0,1991.01,4,868,2011-03-31 09:48:00,2011-11-11 14:23:00,497.7525
17089.0,128.45,1,35,2010-11-18 15:33:00,2010-11-18 15:33:00,128.45
17090.0,3080.1800000000003,13,1344,2010-07-19 16:02:00,2011-12-05 13:44:00,236.9369230769231
17091.0,7495.75,19,3732,2009-12-16 15:45:00,2011-12-07 10:43:00,394.5131578947368
17092.0,5511.41,11,3768,2010-02-02 16:42:00,2011-10-20 19:51:00,501.0372727272727
17093.0,235.88,1,114,2010-04-26 10:22:00,2010-04-26 10:22:00,235.88
17094.0,402.20000000000005,2,212,2010-10-12 10:48:00,2011-01-21 13:09:00,201.10000000000002
17095.0,2572.25,7,1695,2009-12-15 12:32:00,2011-11-17 12:21:00,367.4642857142857
17096.0,3697.9300000000003,11,1559,2010-06-02 14:48:00,2011-11-24 15:01:00,336.17545454545456
17097.0,1143.36,9,582,2010-10-05 14:09:00,2011-12-07 17:05:00,127.03999999999999
17098.0,591.07,3,125,2010-06-17 10:30:00,2010-11-23 12:13:00,197.02333333333334
17099.0,582.17,1,317,2010-06-24 16:25:00,2010-06-24 16:25:00,582.17
17100.0,971.74,2,800,2011-11-21 16:36:00,2011-11-21 16:36:00,485.87
17101.0,2507.05,7,1175,2010-06-07 15:12:00,2011-11-29 13:57:00,358.15000000000003
17102.0,25.5,1,2,2011-03-23 10:08:00,2011-03-23 10:08:00,25.5
17103.0,424.3,1,471,2009-12-17 14:08:00,2009-12-17 14:08:00,424.3
17104.0,474.03000000000003,1,149,2010-10-12 12:21:00,2010-10-12 12:21:00,474.03000000000003
17105.0,665.78,2,693,2011-02-06 14:46:00,2011-07-03 15:53:00,332.89
17106.0,481.58000000000004,1,153,2010-11-15 14:11:00,2010-11-15 14:11:00,481.58000000000004
17107.0,16052.72,10,7530,2010-01-31 15:47:00,2011-11-06 14:14:00,1605.272
17108.0,174.95,1,31,2010-02-14 12:22:00,2010-02-14 12:22:00,174.95
17109.0,1291.71,8,788,2010-07-30 12:42:00,2011-11-10 16:59:00,161.46375
17110.0,499.9,3,136,2010-04-08 13:32:00,2011-06-27 12:58:00,166.63333333333333
17111.0,459.58,2,581,2010-10-10 15:21:00,2011-10-23 15:59:00,229.79
17112.0,197.57,1,130,2010-07-25 11:14:00,2010-07-25 11:14:00,197.57
17113.0,2305.59,6,913,2010-01-11 10:14:00,2010-05-14 13:59:00,384.26500000000004
17114.0,801.12,8,215,2011-01-09 11:39:00,2011-12-04 12:17:00,100.14
17115.0,2761.4900000000002,7,885,2009-12-05 12:13:00,2011-12-01 14:30:00,394.49857142857144
17116.0,389.78,1,392,2010-03-01 16:29:00,2010-03-01 16:29:00,389.78
17117.0,116.2,1,68,2011-02-24 13:54:00,2011-02-24 13:54:00,116.2
17118.0,157.02,1,154,2011-01-26 12:19:00,2011-01-26 12:19:00,157.02
17119.0,606.91,2,334,2011-10-11 11:03:00,2011-12-06 14:40:00,303.455
17120.0,307.46,1,120,2011-04-20 15:21:00,2011-04-20 15:21:00,307.46
17121.0,314.74,1,106,2010-11-02 11:47:00,2010-11-02 11:47:00,314.74
17122.0,570.5,4,368,2010-07-28 09:34:00,2011-08-12 14:33:00,142.625
17123.0,977.1700000000001,3,676,2010-05-16 11:52:00,2011-07-01 10:47:00,325.72333333333336
17124.0,294.24,1,129,2011-06-07 14:02:00,2011-06-07 14:02:00,294.24
17125.0,230.5,1,281,2011-10-20 14:41:00,2011-10-20 14:41:00,230.5
17126.0,2016.43,9,1426,2010-08-31 13:41:00,2011-07-10 13:52:00,224.04777777777778
17127.0,1155.0300000000002,5,340,2009-12-04 15:18:00,2010-10-07 09:54:00,231.00600000000003
17128.0,157.09,1,76,2011-01-09 12:02:00,2011-01-09 12:02:00,157.09
17129.0,31.85,1,5,2010-07-07 13:46:00,2010-07-07 13:46:00,31.85
17131.0,2463.17,5,983,2011-09-25 12:42:00,2011-12-04 12:52:00,492.634
17132.0,1220.91,2,963,2010-08-08 13:49:00,2010-09-13 16:31:00,610.455
17133.0,14622.33,12,10107,2010-03-21 12:31:00,2011-11-24 12:27:00,1218.5275
17134.0,625.3,3,144,2010-09-23 18:32:00,2011-08-25 09:53:00,208.4333333333333
17135.0,1722.18,10,1686,2010-05-09 16:03:00,2011-11-23 16:48:00,172.21800000000002
17136.0,231.68,1,256,2010-02-15 13:13:00,2010-02-15 13:13:00,231.68
17137.0,1099.81,6,680,2010-01-31 12:27:00,2010-10-19 14:51:00,183.30166666666665
17138.0,4417.27,7,2024,2010-02-04 14:19:00,2011-03-09 11:54:00,631.0385714285715
17139.0,19566.76,25,9853,2010-01-11 11:31:00,2011-11-24 10:12:00,782.6704
17140.0,454.12,1,296,2011-04-06 13:33:00,2011-04-06 13:33:00,454.12
17141.0,727.58,4,423,2010-01-24 14:19:00,2010-10-17 14:54:00,181.895
17142.0,1275.25,4,322,2010-01-24 15:23:00,2011-04-14 18:22:00,318.8125
17143.0,880.97,2,314,2010-07-12 13:26:00,2010-10-18 15:27:00,440.485
17144.0,984.57,2,483,2011-09-16 12:50:00,2011-12-08 17:57:00,492.285
17145.0,3120.91,4,2591,2010-02-19 12:07:00,2010-07-15 09:02:00,780.2275
17146.0,5852.64,13,2188,2010-02-02 09:39:00,2011-08-26 12:44:00,450.20307692307694
17147.0,3199.95,9,1308,2010-01-11 09:38:00,2011-11-17 12:32:00,355.54999999999995
17148.0,124.88,1,82,2011-10-19 09:59:00,2011-10-19 09:59:00,124.88
17149.0,143.10000000000002,1,18,2010-09-14 14:56:00,2010-09-14 14:56:00,143.10000000000002
17150.0,1357.95,6,397,2009-12-06 10:51:00,2010-11-28 11:27:00,226.32500000000002
17151.0,231.90000000000003,1,42,2009-12-04 14:56:00,2009-12-04 14:56:00,231.90000000000003
17152.0,2016.5,4,577,2010-10-10 12:40:00,2011-05-29 12:19:00,504.125
17153.0,213.78,1,104,2011-11-15 13:42:00,2011-11-15 13:42:00,213.78
17154.0,329.34,1,490,2011-09-25 13:42:00,2011-09-25 13:42:00,329.34
17155.0,892.46,7,987,2009-12-03 11:34:00,2011-11-22 12:38:00,127.49428571428572
17156.0,591.87,1,391,2010-08-05 11:30:00,2010-08-05 11:30:00,591.87
17157.0,5151.900000000001,19,2092,2009-12-04 13:00:00,2011-12-02 09:10:00,271.1526315789474
17158.0,1980.0,5,1147,2010-03-07 15:50:00,2011-11-07 15:15:00,396.0
17159.0,2099.59,5,1348,2010-03-04 14:53:00,2011-11-18 10:52:00,419.918
17160.0,10209.16,17,8390,2009-12-04 10:57:00,2011-11-08 14:05:00,600.5388235294117
17161.0,856.01,1,537,2010-09-21 16:44:00,2010-09-21 16:44:00,856.01
17162.0,1715.46,10,1001,2011-02-07 12:27:00,2011-11-11 11:34:00,171.546
17163.0,699.78,4,531,2010-02-02 10:39:00,2011-11-18 08:57:00,174.945
17164.0,2467.35,7,1501,2011-03-11 14:26:00,2011-11-07 09:14:00,352.4785714285714
17165.0,1794.32,6,788,2009-12-11 09:18:00,2011-02-28 16:39:00,299.05333333333334
17166.0,206.34,2,78,2011-05-20 08:18:00,2011-11-01 09:46:00,103.17
17167.0,867.11,3,429,2010-09-20 14:02:00,2010-11-25 10:05:00,289.0366666666667
17168.0,400.2,1,220,2010-07-29 12:33:00,2010-07-29 12:33:00,400.2
17169.0,1156.73,3,671,2010-05-10 13:00:00,2011-10-13 10:25:00,385.57666666666665
17170.0,178.68,2,152,2010-11-15 16:23:00,2010-11-30 15:55:00,89.34
17171.0,384.59000000000003,2,225,2010-02-16 12:02:00,2011-02-23 16:37:00,192.29500000000002
17172.0,956.5699999999999,3,1215,2009-12-13 11:46:00,2011-09-22 09:36:00,318.8566666666666
17173.0,3766.6,8,1122,2011-07-31 15:26:00,2011-12-04 14:40:00,470.825
17174.0,59.9,1,41,2011-05-06 11:47:00,2011-05-06 11:47:00,59.9
17175.0,1443.69,4,866,2011-02-16 14:56:00,2011-10-26 15:31:00,360.9225
17176.0,902.3199999999999,3,576,2010-01-31 15:49:00,2011-05-22 12:41:00,300.7733333333333
17177.0,119.5,1,40,2010-07-22 14:53:00,2010-07-22 14:53:00,119.5
17178.0,432.96000000000004,1,100,2009-12-08 16:20:00,2009-12-08 16:20:00,432.96000000000004
17179.0,1507.26,6,625,2010-05-26 11:22:00,2011-06-14 16:48:00,251.21
17180.0,2236.77,11,1809,2010-01-21 17:43:00,2011-10-14 15:46:00,203.34272727272727
17181.0,309.85,3,268,2010-04-23 11:21:00,2011-10-13 14:48:00,103.28333333333335
17182.0,321.3,2,54,2009-12-21 15:22:00,2010-10-13 10:09:00,160.65
17183.0,3347.31,6,1296,2011-08-26 15:25:00,2011-12-02 10:07:00,557.885
17184.0,198.41000000000003,2,73,2009-12-09 14:17:00,2010-05-19 14:24:00,99.20500000000001
17185.0,229.46,3,119,2010-04-20 13:49:00,2010-04-27 12:15:00,76.48666666666666
17186.0,144.0,2,200,2011-10-10 12:52:00,2011-10-24 10:20:00,72.0
17187.0,467.71,2,426,2010-07-01 14:38:00,2011-04-27 12:39:00,233.855
17188.0,4592.93,13,2569,2009-12-08 19:16:00,2011-11-28 13:53:00,353.3023076923077
17189.0,953.63,5,601,2009-12-02 11:45:00,2011-08-25 19:39:00,190.726
17190.0,1726.57,7,2218,2010-03-05 13:21:00,2011-10-12 11:33:00,246.65285714285713
17191.0,4310.34,15,2208,2009-12-01 16:34:00,2011-11-11 16:58:00,287.356
17192.0,75.28,1,45,2010-06-21 16:07:00,2010-06-21 16:07:00,75.28
17193.0,2310.04,9,1668,2009-12-02 10:02:00,2011-11-04 12:47:00,256.6711111111111
17194.0,812.5,3,420,2010-06-27 13:16:00,2011-03-11 12:05:00,270.8333333333333
17195.0,562.98,1,486,2010-02-22 13:05:00,2010-02-22 13:05:00,562.98
17196.0,327.75,1,154,2010-10-08 11:31:00,2010-10-08 11:31:00,327.75
17197.0,1013.01,1,191,2011-11-10 10:32:00,2011-11-10 10:32:00,1013.01
17198.0,692.22,3,357,2010-12-03 14:54:00,2011-11-16 10:39:00,230.74
17199.0,135.04000000000002,1,232,2010-05-06 13:53:00,2010-05-06 13:53:00,135.04000000000002
17200.0,356.71,4,367,2010-02-25 13:23:00,2010-11-17 13:04:00,89.1775
17201.0,1143.1,4,1004,2010-02-10 12:26:00,2011-10-17 11:55:00,285.775
